ID	default.pvalue
Ppp2r5e	0.0131297619661929
Armc1	0.0196793118805167
Necab2	0.00467575563061554
Tln2	0.0223668411584771
Clu	0.0134387356691412
Atp5j	0.00174700973784392
Serpinh1	0.0160197578970751
Bsg	0.020752290812001
Nptx1	6.08078935425321e-06
04.Sep	0.00527168613378351
Serbp1	0.017154489775219
Dnajb2	0.00632532047912638
Vapa	0.0120353341225919
Wipf3	0.03350324965134
Srsf1	0.00319389513487316
Rtn1	0.00867616183788828
Cdc42ep4	0.00502430462465119
Hdac11	0.0149981828273018
Add3	0.00223929184666339
Necap1	0.00138350404605493
Rab3c	0.00924693565594974
Erp29	0.0106980447477385
Vps26b	0.0276655585255562
Cyfip1	0.0123495739614606
Mrps26	0.000942092361676648
Acot13	0.0102463847945895
Decr1	0.0125873638498811
Selenbp1;Selenbp2	0.00904772477976556
Atp5i;Atp5k	0.0200276479048144
Tceal6	0.0354005242967486
Exoc7	0.0163417093335957
Kcna2	0.00589441821018133
Pclo	0.0190750879441806
Gys1	0.0259659900460472
Rph3a	0.0112250324075993
Rps23	0.00316309559280717
Copb2	7.88128589722587e-07
Clic4	0.032904651812986
Gap43	0.0129356475262093
Cul5	0.00649785422498476
Uqcrq	0.0193699674916429
Nipsnap3b	0.0177278789884297
Impdh2	0.00561083348857215
Pnpla8	0.037900540982083
Fam49a	0.013371560756839
Ap3m1	0.0783395093003666
Rpl27a	0.0213615368323491
Cops4	1.57629569106271e-05
Acss1	0.030350372334794
Khsrp	0.0103365267010418
Cox6b1	0.000518919848060141
Cntnap1	0.000139263367575947
Taf15	0.0152976144385059
Epdr1	0.00738507482821705
Emc7	0.00340344876053562
Ndufs7	0.0266476825204669
Sirpa	0.0368425189133455
Rab3d	0.00707872046798173
Hagh	0.0327916727303653
Pa2g4	0.0553003665198309
Ptcd3	0.00405594384082499
Emd	0.0119150920693806
Otub1	0.00255314955584891
Dync1i2	0.0126949000524104
Atad1	0.0144041040365511
Golga7	0.0324064072649489
Nebl	0.0151920937570473
Rnh1	0.0148739312004046
Kifap3	0.0168345320076984
Pnpo	0.0056942451915936
Tbc1d10b	0.00387215778324539
Fxr2	0.006874669589669
Psmb7	0.0647972519661941
H2afy	0.00340579850623594
Tmem222	0.00333536456889938
Ccdc132	0.0013367178984428
Huwe1	0.0316364410221387
Cd81	0.013680486052356
Oxr1	0.00819563901968189
Vps45	0.0188094377184746
Usp9x	0.00818604252518786
Mrps35	0.0280110965732012
Prkcb	0.00339296250197943
Erh	0.0236339094961991
Ppp1cb	0.0131281733050491
Aldh1l1	0.0234616398850963
Spryd4	0.00494453410026294
Srm	0.0374757290654363
Ptges2	0.0046097248618916
Gpm6b	0.00528843451422971
Elp3	0.0505958543410606
Acsbg1	0.0426144757228165
Elmo2	0.0409141233043579
Syt3	0.0147949980699841
Micu1	0.0297728913546749
Cntfr	0.0184082230549835
Thrap3	0.0223210014710323
Dync1li2	0.0579153115470803
Ndufa7	6.92220067711412e-07
Acp6	0.00297075075171028
Msi2	0.00574195410591403
Stam	0.0111662158328197
Shank1	0.00372344006388759
Csk	0.0227727429918155
Cenpv	0.0095791211769318
Fam114a2	0.025545117890306
Strbp	0.0161906546285383
Pde10a	0.0223495665645311
Vps52	0.00916091826940999
Zfyve1	0.0386472219298613
Eif2b2	0.0322835003843744
Faah	0.0186132778396141
Isca1;AK157302	0.00943198154571323
Lxn	6.53521071091622e-07
Sdha	0.0190089192091011
Dctn1	0.0112211207959661
Psmd11	0.00645937041539322
Hsd17b12	0.0245747958854732
Smarce1	0.00570605398600443
Cmtm4	0.010232193259214
Ppp1r9a	0.0267834549317913
Ube2l3	0.0193918022851434
Slc25a20	0.039727634442554
Etf1	0.0088797620674914
Rpl31	0.0256928567864479
Abhd10	0.0320190065377886
Iqgap1	0.0642647058892702
Ndufb7	0.0321636011055933
Eif2s2	0.0293192654074504
Faim2	0.0399712711192295
Sf3a1	0.0793982639769245
Itsn1	0.0102007910124378
Lpgat1	0.0162721964933718
Nubpl	0.0473289191450125
Aldh3a2	0.0666611602848498
Cldn11	0.0174049181427548
Dr1	0.0205518140235755
Plaa	0.0528438933932761
Shank2	0.024769863264604
Apoa1bp	0.0412235679166172
Cuedc2	0.128078148548071
Ddah2	0.000879172653068019
Hook3	0.0494269445841882
Oat	0.00904702254367693
Ppm1f	0.0374318751197156
Acsl3	0.0085147702471758
Atp5c1	0.031244137085254
Chgb	0.105284654229426
Tmed9	0.00626129694645538
Glg1	0.0112998216833829
Cops7b	0.0418595851200169
Gcdh	0.0217201634244947
Pde2a	0.0132135947814503
Slc38a3	0.0183927832314859
Eif2b3	0.0334034001995672
Chchd6	0.0213925671915182
Gabbr2	0.0271782106497896
Atxn2l	0.0391182524261687
Cttn	0.0173486976327227
Sphk2	0.0211050248468168
Rem2	0.0480348007620725
Mapre3	0.0427148640880422
Vcam1	0.033514244766871
Mesdc2	0.00188845411891965
P4hb	0.00752354243068618
Cox6c	0.0359419813227219
Actr1a	0.00527030884472626
Col4a2	0.00175257223327824
Mblac2	0.117315046881637
Gsr	0.00525880711458419
Fmnl2	0.0487255554398319
Spata2	0.0359581123533884
Nqo1	0.0741751238476972
Ythdf1	0.0322892199270161
08.Sep	0.0464766390874288
Cst3	0.0375621006729646
Zranb2	0.00333649270644524
Lmtk3	0.0754380420564447
Phkb	0.0305037621399915
Rala	0.00348014683906314
Opa3	0.0315811261797568
Sec22b	0.0144069637701916
Copg1	0.0165955744355048
Plxna2	0.0294937978178352
Acyp1	0.035188997258896
Bcan	0.0759005776512534
Rps24	0.0864916826401846
Hdhd2	0.00741979454123612
Pfdn2	0.0875562651552167
Tceb2	0.103079302738525
Psma1	0.0526731591101542
Dock9	0.0626331890481618
Akr1a1	0.0107488640073683
Me2	0.0185653825454419
Lysmd2	0.0397075411323133
Ndufb4	0.019534108094065
Pacsin1	0.0226746910192856
Rpl21	0.0015234495708108
Hrsp12	0.030035211275159
Lphn3	0.0399636346360134
Agl	0.0570430847456257
Cstf2	0.0937441180428474
Top1	0.0573112243091433
Ndufa12	0.0236731302064992
Pam	0.0501156008171625
Ppp1r1a	0.0732138981072703
Rps9	0.0561688488387539
Ndufb6	0.12289444478771
Camk2n1	0.0068149881303007
Ephb2	0.0397305494847398
Rabep1	0.0031659037652215
Endod1	0.0311900409339545
Podxl2	0.0801130673215461
Usp39	0.0611373022892075
Exoc6	0.0127887427041876
Cltb	0.0702851728518179
Gpsm1	0.0329066580600603
Pdap1	0.00642848861350348
Cpeb3	0.0487669408868216
Trappc10	0.0036814690317414
Pycrl	0.011680223429613
Eif4b	0.0272307041212971
Slc7a14	0.0234240835288289
Mtfp1	0.0593206242483163
Sncg	0.0292545488164214
Tial1	0.00222188569149927
Txndc9	0.0106879065846824
Phpt1	0.0905082134962276
Arrb1	0.00814685064507322
Slc1a4	0.0432294563728157
Eif1	0.0057561889266679
Tceal5	0.0252887455253782
Hip1r	0.0210609428101603
Lactb2	0.0197465649008207
Selo	0.007884304674635
Gpd1l	0.0134156803231656
Syncrip	0.0434245716949788
Braf	0.0275718389733002
Wfs1	0.111610191686386
Anln	0.0605691266550906
Syngr1	0.0164870546583552
Ocrl	0.0261141889730406
Aspa	0.0739693799110139
Kiaa1033	0.0139970888874805
Kcnb1	0.00387829805600461
Tmem65	0.197051324022219
Ap3s2	0.0257805210028464
Dnajb4	0.0157564994988101
Mtnd5	0.0464585064930451
Gng12	0.0796971949168059
Carkd	0.0150020777025132
Grm2	0.0312323761335114
Trap1	0.0926669786617527
Wasf1	0.0523114554049204
Hdac2	0.0130538376512458
Aplp1	0.013565530231749
Psmb1	0.0449588878432688
