ID	default.pvalue	period	phase	amplitude
AT5G25980.2	0.999999993343183	23.2975825672455	12.0000600137165	19536063.4223908
AT4G35090.1	0.724681401894928	24.8727735368957	15.5703656838623	5428063.93641593
AT1G35720.1	0.318785317953063	24.2383988664541	6.5532417386003	2392738.95110119
AT2G47730.1	0.99999999963205	25	12.0000600137165	4275797.91148142
AT4G17090.1	0.146607515815999	23.8664108824555	19.881605457332	850936.082346926
AT1G70890.1	0.750418220702404	23	15.7695391040827	1655239.47503193
AT2G45820.1	0.219316569249776	25	12.0000615220487	181792.9212322
AT1G02920.1	0.134150664317614	25	17.0949545932474	194602.484748882
AT1G26770.2	0.884864164644604	25	18.460093852972	17924.7526636422
AT4G36030.1	0.999883356358864	23	13.2750392113988	121759.312906158
AT4G14040.1	0.102653232194922	23.2817284790745	12.4209137755831	893456.085214468
AT1G43670.1	0.998683497330656	23	12.0000512726327	2486957.47366762
AT4G05180.1	0.483612866116144	23.2500849473327	15.7327528901929	22824434.6377963
AT2G38550.1	0.931371690827071	25	11.9279111397663	62817.8571515454
AT1G33730.1	0.991015681046162	24.4462307967131	2.8460759802826	282566.289777972
AT2G01330.1	0.999999999999993	25	17.3893969422784	25349.8868751157
AT2G30860.1	0.679121757777071	25	22.6469780594222	5412494.99024731
AT3G15950.1	0.995252289741106	24.2900248491303	12.0000600137165	148558.70611852
AT5G56090.1	0.790648259862337	23	13.1314608933661	49479.5306571556
AT2G22170.1	0.999995403050998	23	9.1992419785206	518852.093006864
AT2G45770.2	0.631963593367456	25	7.4279723035113	34439.8520621083
AT2G44120.2	0.98341157233402	23.9835261128637	12.0000468004565	246557.0086435
AT4G35830.1	0.979177851553333	23.7339576829691	12.569653238346	237842.041981309
AT3G02560.1	0.999859749885941	23	8.0001184460789	221725.91356023
AT2G33830.2	0.00213916553537952	24.3592025631897	5.9249054660676	66631.0808902033
AT5G55660.1	0.581549758245168	23.2975825672455	13.5587135211399	64655.4356457631
AT3G14930.1	0.998828553709056	25	19.4520533744647	639377.021864097
AT1G13930.1	0.998289296552984	25	12.0000600137165	15822858.2370118
AT5G64260.1	1	23	18.6739045054849	8949.1599405805
AT5G14780.1	0.475232170736117	23.361215431888	12.8898941919474	1233199.96183595
AT1G70940.1	0.178025164573907	23.361215431888	9.0515592958427	26929.5965730188
AT1G44575.1	0.99999947556079	23	12.449760631073	12690216.2894128
AT3G61470.1	0.174073212777457	23.5866942433644	0.0787419251628023	10670014.4858715
ATCG00730.1	0.999908860838485	23.6355785837651	9.8220487959895	1851427.86739532
AT4G38970.1	0.997466145014803	23.5542168674699	6.0864210130945	71902095.3243216
AT1G19910.1	0.339189123677645	25	2.99994171481499	2045666.18134867
AT4G23600.1	0.970376259003739	23.5542168674699	16.843576806074	2790803.0260467
AT2G44160.1	0.676210905360279	25	10.2564574941077	627091.231595424
AT2G22990.3	0.724365571840516	24.0848292854629	12.0000600137165	544670.827567933
AT2G26340.2	0.999999998174172	23	3.6423304710301	147847.692296588
AT2G25450.1	0.999491250814207	23	13.5417876385696	595478.727641891
AT4G39800.1	0.00302126821548987	24.3592025631897	15.9285881563424	191258.855467618
AT4G25130.1	0.999999999811724	23	14.2894870840145	1287733.90799221
AT5G38940.1	0.983892205551597	23.4412470023981	13.5495708253068	11205.4827645205
AT3G23600.1	0.998468024123266	25	3.926248671015	792735.217659909
ATCG00780.1	0.279108840692147	23.3134582623509	0.370613468748601	1937113.25684248
AT2G37170.1	0.922743591374701	23	16.3603075853555	95338.1647084788
AT5G22580.1	0.999580543486133	23	8.6713569615143	397703.136905773
AT2G25080.1	0.896946421994439	23.0931488356396	13.5455062057593	3046005.22286023
AT5G26570.1	0.999683008437896	23	1.9333140030471	574715.784087775
AT4G25620.1	0.946289480152474	24.3939393939394	19.8056585925482	378347.657657603
AT5G60600.1	0.263755053614787	23	12.0000600137165	1056773.35892807
AT3G10920.1	0.982854210887947	23.7175043327556	1.1347372113864	1671956.20396777
AT5G67430.1	0.999999988277209	23	18.2184366196528	88458.5856204554
AT1G51400.1	0.325582295939702	23.8664108824555	6.2972556395399	92654.8208845839
AT1G23860.1	0.29250301456362	24.2041032897064	16.0945563641558	101220.637096369
AT3G49190.1	0.983080465729395	23	11.3460654695701	523559.12031978
AT4G39080.1	0.997976382181429	23.4251968503937	12.0000600137165	373505.914712541
AT5G67050.1	0.659495093641348	23.062015503876	14.9153575556867	119106.321613237
AT5G58250.1	0.999808685018236	25	9.7321595838989	384719.912178113
AT1G45201.1	0.315209699015259	24.4462307967131	5.7687944372865	199222.092689911
AT3G16460.1	0.999999995772557	23	14.2884826775036	482369.665090844
AT2G28900.1	0.999999999999874	23	12.999941714815	2353586.68740521
AT4G25450.1	0.312290248397869	23	9.8966860774001	130208.033669235
AT1G66410.2	0.982778623899055	25	8.4840050992253	368228.392523585
AT1G32470.1	0.99998004089348	25	16.3856410434897	1519909.49782943
AT5G25460.1	0.987791842676301	25	5.7145358180162	827738.29138052
AT2G23600.1	0.999999999999998	23	11.401826663417	203528.866203883
AT3G47070.1	0.989351321410043	24.2041032897064	3.467552537364	4216528.55452097
AT4G31700.1	0.106158438943565	23	0.390841965882103	370839.25375102
ATCG01090.1	0.534918349327708	25	15.1252677468788	53473.1883510402
AT4G39260.1	0.981842360368285	24.3418712202063	16.6536464199505	4982056.83085299
AT5G66390.1	0.686636922554819	24.5163024005733	23.7883375481274	77248.2766272459
