ID	default.pvalue
Ot11g02700	0.00166119270116474
Ot08g01350	0.00572836537397554
Ot09g02260	0.0169635313238789
Ot10g02100	0.0112148089109342
Ot11g02990	0.00297800874789393
Ot08g02310	0.651133108695968
Ot09g02290	0.269394251899601
Ot10g02410	0.00318658889900451
Ot11g03150	6.42051830251883e-07
Ot13g00370	0.0142625281459547
Ot09g02700	0.00569139294016893
Ot10g02660	0.00170549529653196
Ot08g03650	7.52773635124676e-07
Ot09g02870	6.67774928395989e-07
Ot10g03220	0.00333249170817396
Ot11g03500	5.5600112554284e-07
Ot08g03970	1.19849488970547e-06
Ot09g03030	0.00108095260492002
Ot10g03550	0.00883024294076455
Ot13g00440	0.398576981913455
Ot17g01250	0.0107142305227773
Ot17g00150	8.69878889187343e-07
Ot18g01230	0.00654416203720188
Ot19g00700	7.62244851293788e-07
Ot17g01160	6.72240857905153e-07
Ot18g02090	7.44404620587169e-07
Ot18g01100	7.397024071576e-07
Ot19g00720	0.0135340965229237
Ot17g01130	7.71560750622719e-07
Ot18g01800	0.00696559873308695
Ot18g01030	0.00902183743023694
Ot19g00860	0.00774983243290313
Ot17g01020	1.0171182563675e-06
Ot18g01770	1.05525643449555e-06
Ot18g00930	8.92103650765046e-07
Ot19g00260	0.308390108171973
Ot18g01010	0.00237824787655324
Ot08g01300	6.13056999364885e-07
Ot09g02520	0.0201214262839615
Ot10g01790	0.070508514622132
Ot11g02530	0.000163830141495877
Ot13g00030	0.0255310815961777
Ot12g00630	6.78288259660069e-07
Ot11g01380	7.01511189591865e-07
Ot11g02560	0.00135490492352596
Ot13g00080	6.92313968369547e-07
Ot12g00910	7.15993400377592e-07
Ot11g01410	0.228996021864368
Ot11g02580	9.03514960147185e-07
Ot13g00200	0.0430715968295259
Ot12g00900	0.00229873659064
Ot11g01450	6.52796155734551e-07
Ot11g02680	0.315931439130664
Ot11g02940	7.3523666189021e-07
Ot13g00290	0.000165990164764911
Ot12g00910	6.65459784045836e-07
Ot17g01350	0.534223079652115
Ot17g00180	8.98587376588131e-07
Ot18g01250	0.00289418251630744
Ot18g00080	0.00133307183196779
Ot07g01100	0.712002807411019
Ot07g03210	1.40725452318289e-06
Ot07g02560	6.25746628275923e-07
Ot07g01660	0.00579331229611139
Ot07g00940	0.010806266040215
Ot08g00180	0.0347955044003343
Ot07g00150	0.0024249948662302
Ot07g01620	0.00330046958043101
Ot07g00900	7.2668293626763e-07
Ot08g00200	7.11287561087062e-07
Ot07g02390	6.28476062218411e-07
Ot07g00700	9.70800205759731e-05
Ot07g00850	0.00299396109253729
Ot08g00260	7.80071154452741e-07
Ot07g02280	7.11185991648511e-07
Ot07g00770	7.39773283241915e-07
Ot07g04410	8.041367700977e-07
Ot08g00440	0.0470959097920061
Ot11g01040	7.07722065051333e-07
Ot11g02460	0.0228333365124597
Ot11g03490	8.54580382894046e-07
Ot12g00580	1.57608872408992e-06
Ot11g01120	0.00491515671282916
Ot04g02150	0.00333253541959852
Ot03g05150	0.0352294827442673
Ot04g00110	8.54185237563134e-07
Ot04g01200	7.77291302203257e-07
Ot04g03090	0.00613277823040684
Ot03g05190	0.16477968499809
Ot04g00270	0.00394962199991804
Ot04g01250	8.74080919031893e-07
Ot04g02470	0.00196165432700926
Ot03g05380	7.47215559167125e-07
Ot04g00340	0.000171809335799269
Ot04g02580	8.31725325402625e-07
Ot03g05690	0.0100928435466824
Ot04g00380	8.12503545110046e-07
Ot04g01360	0.00871726602642762
Ot04g02730	0.0117062729076125
Ot07g02670	0.0174455850556889
Ot07g01840	0.000677349857014689
Ot07g01170	9.64387949013548e-07
Ot07g03270	0.00195687103647184
Ot07g02600	0.865609701453056
Ot07g01790	0.00183110785543647
Ot17g01040	0.00229076776228666
Ot04g02260	0.00359981251198122
Ot06g02890	1.56518938196812e-06
Ot03g05560	1.57591053429368e-05
Ot07g01060	0.170649142173747
Ot01g01230	0.000142305711309261
Ot05g00340	9.08945579470392e-07
Ot09g01810	7.13229549548264e-07
Ot16g02320	7.40337296908163e-07
Ot03g03450	0.0509795206076852
Ot15g02140	0.0033072224330774
Ot13g01770	0.0113834734469233
Ot02g07510	0.652096243582901
Ot03g00970	0.279919174391308
Ot12g00330	7.92381265091959e-07
Ot14g00480	7.38162013376663e-07
Ot07g02720	6.97544906907082e-07
Ot04g00710	0.00666951159490284
Ot04g02090	0.00280478510423444
Ot03g04930	0.00333264156241768
Ot04g00060	0.0682419221188379
Ot04g01160	6.32754452700708e-07
Ot20g00430	7.86702267543972e-07
Ot20g00930	0.00333280804988895
Ot05g04230	8.06640531214815e-07
Ot02g06880	0.0461487894982517
Ot20g00130	0.0376859992149682
Ot20g00510	9.33936806194816e-07
Ot18g00090	0.186905944562317
Ot05g02080	0.00362550436075532
Ot20g00150	0.016965966554042
Ot20g00520	0.0076514090124041
Ot05g04190	6.83319318996107e-07
Ot06g00830	0.000590347593043704
Ot16g03090	0.0174152699151171
Ot03g02100	9.62111611947528e-07
Ot18g00810	0.00175994982330596
Ot03g04810	0.00333422606446704
Ot16g00990	0.00165815665815214
Ot15g02760	0.00274226074633748
Ot11g01900	0.00323241952576036
Ot13g00340	8.55447297079125e-07
Ot16g00360	0.00426625189808199
Ot16g01630	0.00104118773286523
