ID	default.pvalue	period	phase	amplitude
AT1G01030	0.185927495300973	24	8.68742592607067	0.256236729087128
AT1G01120	0.00484393255554805	24	15.9964174459206	0.660817819085952
AT1G01140	0.00535918201146079	23.390625	7.80205151048475	1.45229569901232
AT1G01180	0.00166744505330318	24	16.7659020618052	0.879320876804328
AT1G01240	0.0403422480190956	24	8.39682192487502	1.01790447400369
AT1G01260	0.811629758708125	24	11.3158717999332	0.14959212368661
AT1G01300	1.53393725721429e-07	23.7619047619048	14.4207052030498	1.88360436746078
AT1G01360	0.516733171972294	24	23.0160682684689	0.368303449690842
AT1G01430	2.61930078235828e-05	24.7438016528926	11.4276431465329	1.05761297881593
AT1G01490	0.403843739564919	24	5.73007160259358	0.515923888803025
AT1G01520	0.000622211531661532	23.7619047619048	2.76234494804625	2.49537888473236
AT1G01540	0.942917242978492	24	18.4930232683774	0.181768651933262
AT1G01550	0.00182277250931828	24	3.5638667961587	1.05564430382421
AT1G01570	0.00166976835992649	24.7438016528926	12.839258822705	0.914425536551697
AT1G01600	0.622452357508773	24	14.7679946541194	0.240991426371549
AT1G01630	0.000225640641564828	23.7619047619048	11.2486528119691	0.514939132513822
AT1G01690	0.0837350384901796	24	13.8730383065512	0.40794205577119
AT1G01730	0.085319383016442	24	10.6882199787939	0.498537722625257
AT1G01790	0.971667046820454	24	9.30062117333373	0.0790315951478887
AT1G01800	0.898349623300072	24	6.24879787036719	0.150163770123968
AT1G01830	0.00571094343321976	24.95	9.9493646432996	0.494119933282375
AT1G02000	0.000138678300824147	23.5748031496063	14.1699152880118	1.13444615566923
AT1G02080	0.82190541051956	24	19.0798395436329	0.22859399991072
AT1G02110	0.380347569496002	24	16.1416248070875	0.2279413727462
AT1G02150	0.00264530021975506	23.7619047619048	11.1728345115166	0.956051706815514
AT1G02170	0.46782310764311	24	12.6439975179032	0.319524527407052
AT1G02205	0.000583207759246918	24.95	12.3116591586076	0.771878580954588
AT1G02300	7.85541052761296e-07	24.5409836065574	12.0367740790673	1.79669484743698
AT1G02380	0.126447306945371	24	1.14764361145988	0.369752841530265
AT1G02390	0.30396711547402	24	13.3185428308351	0.35782382575066
AT1G02400	1.38523265968971e-06	24.5409836065574	1.3424091572622	1.16894209586381
AT1G02500	0.522186527390632	24	6.58368003372897	0.415932559885529
AT1G02560	5.64752980958261e-05	24.1451612903226	5.76899199865302	2.00043946253781
