ID	default.pvalue	period	phase	amplitude
AT1G01180	0.0346325535635212	24	9.26503583760416	0.886965346153175
AT1G01210	0.298857940390137	24	14.7295406782883	0.29438269690272
AT1G01300	0.804564612664506	24	9.38131834736988	0.165197502654926
AT1G01360	0.00479333005817284	24.95	0.838915660764426	0.675444372378283
AT1G01480	0.805347868404839	24	5.09985005933458	0.137038686474864
AT1G01500	0.00011534099719146	24.95	8.25303654574256	1.35472103226845
AT1G01520	0.000335546542200693	24.95	23.0196610239434	0.719920336938055
AT1G01540	0.0122393075418055	24	1.75040481788503	0.489936791219796
AT1G01550	0.701465736118352	24	19.9423114615138	0.209892217718808
AT1G01570	0.21717679171881	24	16.2087349126015	0.458604562425373
AT1G01600	0.974966953979055	24	12.2114642354952	0.0574151484914354
AT1G01630	0.534741670338682	24	12.254078085743	0.195338901018157
AT1G01715	0.00574962918342337	24	4.56121647168736	0.794668360258702
AT1G02000	0.00524937929653113	24	1.57668936954072	0.481126511078496
AT1G02300	0.0109760985978273	24	13.447056999601	0.752264753271758
AT1G02390	0.55386900150306	24	16.7001610175948	0.190364990480397
AT1G02500	0.0100798293222817	23.7619047619048	16.8115274461055	0.452903171744888
AT1G02640	0.853704358058839	24	9.14727571742391	0.0983894357274301
AT1G02650	0.000689381375900577	24.7438016528926	8.55193662664295	1.08086325901515
AT1G02720	0.0863354957255735	24.5409836065574	11.5218254236011	0.496029487092913
AT1G02840	0.0563191338490752	24.3414634146341	11.2641370265455	0.452022952533536
AT1G03090	0.00129147635998628	24.3414634146341	12.2505271433001	0.836015177069532
AT1G03220	0.0322748943123965	24	9.50502772857271	0.598334130159955
AT1G03230	0.00166875445569747	24.3414634146341	11.7180729239911	0.847204685849926
AT1G03440	0.264749143745471	24	12.5259342976273	0.780339823177818
AT1G03630	0.0726638056858092	24	15.4879482757445	0.692563070603835
AT1G03930	0.608840539320153	24	0.464194057120035	0.194661844165698
AT1G04170	0.313070649555611	24	12.8608301386871	0.236261057817112
AT1G04250	0.00190058174670238	24	0.606917665361915	0.783309236053828
AT1G04350	0.0194103308351686	24	22.8129382744203	0.545011993515234
AT1G04520	0.0915097321774443	23.390625	0.757193369449975	0.435250072503431
AT1G04550	0.0120067189654947	24	0.666245481902475	0.612175767900014
AT1G04690	0.0271508183042478	24	12.2613573738213	0.615802147257635
AT1G04810	0.500688820999546	24	13.8484303926532	0.240259060498634
AT1G05000	0.84202960303438	24	22.2225993706733	0.108404933817897
AT1G05200	0.600951157320188	24	15.1373180975446	0.135166444977586
AT1G05540	0.0219585243047938	24	16.4839990639523	0.532872963795137
AT1G05562	0.0420220084242215	24	19.3298662845937	0.511427360739153
AT1G05620	0.00278160502472047	24	13.8019201165513	0.591967229272026
AT1G05690	0.631915226568148	24	18.9343699618765	0.173605458853089
AT1G05805	0.010465956388669	24.5409836065574	9.94629562481747	0.886894250430926
AT1G05890	0.0500128393974514	24	4.55434246692704	0.470545094348438
AT1G06160	0.0854360749794635	24	16.9598294142211	0.356083360649419
AT1G06230	0.311105056421594	24.5409836065574	24.2019212344946	0.304508613858927
AT1G06630	0.367249715051647	24	6.04340686902266	0.310315622145018
AT1G06640	0.14780367226752	24	5.39855063476909	0.300186232382071
AT1G06680	0.19346959422381	24	1.9942777517547	0.644408680198268
AT1G07180	8.29239132287274e-05	24.3414634146341	23.432685027558	1.27599821081004
AT1G07280	0.0749167923399523	23.952	11.0166110703935	0.640343501140898
AT1G07420	0.0472896451717615	23.390625	13.3604698520742	0.69846142997448
AT1G07510	0.226612407577859	24	23.2793154880022	0.225383574682501
AT1G07728	0.00214032735613567	23.2093023255814	7.86777904065276	0.886890956542876
AT1G07810	0.0883529590232557	24	5.49017369000227	0.383420915875572
AT1G07830	0.00883512414590792	24	13.6830222561693	0.793570732772887
AT1G07890	0.429474701539474	24	20.1958166678057	0.2830468263114
AT1G07910	0.00391495271783904	24	13.3787319674457	0.657601037906076
AT1G07920	0.0437649499084444	24	22.5244322220755	0.453533783530107
AT1G07930	0.61468347333225	24	3.12579122113121	0.198974045428185
AT1G07990	0.989089840121034	24	4.47977052820131	0.0461233205770001
AT1G08260	0.96250901466719	24	18.2229312432614	0.0856791661700478
AT1G08280	0.69494286651531	24	13.8511289319124	0.161778737656464
AT1G08300	0.00390374736095178	24	0.758183362692646	1.08720529587987
AT1G08370	0.46095478779773	24	8.15428728347013	0.287493067669847
AT1G08420	0.100722168135216	24	3.55634748204332	0.34093175099862
AT1G08530	0.00194015110180357	24.1451612903226	12.6776471765864	0.974953316856068
AT1G08760	0.917039881946274	24	10.3144198128982	0.0994075707813619
AT1G08890	0.000623668378050835	24	12.6693358102267	1.18797348110018
AT1G08920	0.18217876111646	24.7438016528926	4.22514818291349	0.439632825644028
AT1G08940	0.404499924287522	24	2.52605627061486	0.392410274397054
AT1G09310	0.996426185227915	24	10.9414018525291	0.0180913230050001
AT1G09490	1.19286233952742e-05	24.1451612903226	12.2005779110748	0.700574104851595
AT1G09530	0.011631316157529	24	5.06197686031884	0.505849281472631
AT1G09590	0.251416904399479	24	6.58505982125902	0.437821148618094
AT1G09650	0.921698972689356	24	0.952291374861945	0.0537969459126889
AT1G09750	0.531485244627538	24	15.584724981616	0.267247488672377
AT1G09794	0.0728640582667412	24	8.97313396188465	0.715997502543335
AT1G09815	0.0747382117239088	24.5409836065574	6.30065110444699	0.36622666754362
AT1G09870	0.322165114049408	24	14.2697774203611	0.296321924062655
AT1G09960	0.532904694406324	24	4.2950475003911	0.25383961347652
AT1G09970	0.930376104068023	24	5.60420397793215	0.104884267671904
