ID	default.pvalue	period	phase	amplitude
syc0001-h_at	0.18653979065624	25	10.1421702050324	157.05355148909
syc0002-h_at	0.932581440240422	25	9.6963409100615	347.848091300177
syc0003-m_at	0.441929213261287	23.2134570765661	15.3692134409459	345.878463893279
syc0004-m_at	0.150491025207304	24.0158425348056	15.9523993426398	210.178504722384
syc0005-m_at	0.111503839236763	23.8782816229117	2.4489913393583	116.325299381982
syc0006-h_at	0.00661148602023431	23.6972998578873	13.3677659224934	376.258416710956
syc0007-m_at	0.961774150729412	25	23.8648904083877	186.168869120742
syc0008-m_at	0.10771426496649	23	10.1249028895885	235.450112111349
syc0009-m_at	0.0224210286917165	23	21.1419332496939	273.511680942764
syc0010-h_at	0.9835334842548	23	18.9999462454424	2579.99902243204
syc0011-m_at	0.999999994532062	23	18.9999269470566	180.534333305074
syc0012-h_at	0.0200575256136194	23.170449282075	22.6307071084679	1802.99121972673
syc0013-m_at	0.454363801314792	23.084910013844	13.171489293119	2489.2687805818
syc0014-m_at	0.00248237762814574	23.5411764705882	17.376397535292	1116.96704664369
syc0015-h_at	0.00654140125722824	23.2134570765661	4.00007305294338	4649.10110380955
syc0016-m_at	0.033205615440928	23.4969469234382	2.9511926803816	162.125887019317
syc0017-m_at	0.00213378099202755	24.1084337349398	15.6746257422372	455.096773766831
syc0018-m_at	0.244180293836194	23.2782689623081	18.1651200601323	97.3033236044884
syc0019-h_at	0.914778625435023	23	18.9999269470566	1468.92133000235
syc0020-h_at	0.999919291944422	23.0636237897649	18.8090555777619	1041.0809191126
syc0021-h_at	0.99924540678291	23	2.9754957565982	85.1027653853024
syc0022-m_at	0.999780655875562	23	18.9999269470566	80.2451374760576
syc0023-m_at	0.0788306997549886	23.4969469234382	20.6906844960717	354.566278540855
syc0024-m_at	0.998939637020153	23.6972998578873	9.3853156373162	132.282648583556
syc0025-h_at	0.526923499959424	23.127600554785	3.369151704491	246.929080751935
syc0026-h_at	0.48516457980614	23.2782689623081	7.2339405779931	330.779916872312
syc0027-h_at	0.285464266683581	23	4.0156436057399	410.448489394321
syc0028-m_at	0.0331374621165474	24.2486669898206	15.2539259775948	35.4328019746564
syc0029-m_at	0.00405367221233455	23.6078338839075	1.0602005203267	269.61228775485
syc0030-m_at	0.00231087623423254	23.3870967741935	17.8386366244761	458.041959665039
syc0031-m_at	0.0038971424955081	23.6972998578873	4.00007305294338	151.000771325264
syc0032-m_at	0.0110917059930595	24.0852190659605	15.7442697491751	125.05389875288
syc0033-m_at	0.0129621256085977	23.3216783216783	18.0348919820217	93.5515756911761
syc0034-h_at	0.0758373706939484	24.0620490620491	10.0619697905979	292.599264738481
syc0035-h_at	1	23	7.3017527484308	538.97366132886
syc0036-m_at	0.49954361056922	23.1062355658199	18.681245247995	83.6378594337151
syc0037-h_at	1	23	13.1423299120001	165.525829168781
syc0038-m_at	0.991204763776777	25	7.1790463779226	171.621800914568
