ID	default.pvalue	period	phase	amplitude
syc0001-h_at	0.00123641520500617	24.3493975903614	3.1012928579052	16.6796303818386
syc0002-h_at	0.607609648640665	24.3333333333333	3.10495658989002	17.2459412176507
syc0003-m_at	0.0062613343514728	23.4742531340492	11.1519998774601	35.4591226697103
syc0004-m_at	7.93708731076093e-05	23.9259157655701	10.7566426488968	18.3411927117586
syc0005-m_at	3.26260871041928e-06	23.7868781880294	7.3386669947043	24.7973067988844
syc0006-h_at	2.26593188656921e-11	23.7728672110117	22.8750388667172	117.290567933785
syc0007-m_at	0.232328436431611	24.207100591716	2.94636666053675	15.1180086278089
syc0008-m_at	6.65016700041043e-07	23.3583815028902	10.2124310796696	40.1419936616238
syc0009-m_at	1.02520436695563e-07	23.3583815028902	9.70014158099899	58.5963344892455
syc0010-h_at	0.734842645411917	23.4031007751938	19.7209529144335	130.296278216836
syc0011-m_at	0.901017926477192	23.6347305389222	23.5094327419121	7.62294547851849
syc0012-h_at	5.88490172148681e-08	23.4151979302485	22.1673068155744	178.053428503775
syc0013-m_at	0.00287708553511468	23.6156049252496	18.0015903326635	175.485024056707
syc0014-m_at	0	23.6745098039216	13.3990938672836	406.706085019652
syc0015-h_at	3.09907655093866e-12	23.5652700059142	8.33195919791664	2232.33952238477
syc0016-m_at	1.35820009827814e-06	23.7060828995287	8.13664107147338	24.8901027057897
syc0017-m_at	2.33146835171283e-15	24.0522088353414	12.5794369024469	64.8363559032382
syc0018-m_at	0.000253103813495525	23.5410994006914	13.2926498570715	12.4979651452394
syc0019-h_at	0.173532609212012	23.5404339250493	12.0044059159872	93.6005305211869
syc0020-h_at	0.79613248621334	23.6559384688438	14.2368074140124	24.4825361369164
syc0021-h_at	0.72781582468148	23.6666666666667	3.68794578042426	5.21906810377132
syc0022-m_at	0.985844647171422	23.5873015873016	21.2803591359305	3.84953107334992
syc0023-m_at	4.44236329066872e-06	23.7060828995287	22.9703572389767	53.944438654183
syc0024-m_at	0.743447998753083	23.8990999526291	13.7797933195468	8.5694879992506
syc0025-h_at	0.000271603351062799	23.4456342934555	7.34933152621705	42.6662759351129
syc0026-h_at	0.00261216935357123	23.759422987436	8.74020241942555	66.3590018835537
syc0027-h_at	0.00152760888796688	23.6666666666667	7.46160597129591	88.4171240249586
syc0028-m_at	3.11068439340367e-07	24.1967101348182	11.1798674329535	8.63219456107653
syc0029-m_at	1.0769163338864e-12	23.837341833558	9.70738980535854	269.66478688682
syc0030-m_at	1.65423230669148e-14	23.6694661831138	12.2784716563344	294.208651670077
syc0031-m_at	4.26980673040589e-12	23.7728672110117	9.46313730777806	126.987085850058
syc0032-m_at	2.81451528749699e-10	24.1920055373243	12.3151364398643	37.2219339827464
syc0033-m_at	4.02713418168332e-11	23.6476600322754	13.308305416707	23.4582343529971
